language,pegon,latin
Sunda,تِيُوفْ,tiup
Sunda,أَڠِيْنْ,aṅin
Sunda,ڠَاهَلِيْوِيْرْ,ṅahaliwir
Sunda,چَابُتْ,cabut
Sunda,نَارُ,naru
Sunda,كُوْنِيْ,kuni
Sunda,بَرْدًا,bardana
Sunda,وَسَلَامًا,wasalaman
Sunda,مَاوَا,mawa
Sunda,چَرِيُوْسْكࣤنْ,cariuskěn
Sunda,فَارࣤمْ,parěm
Sunda,كَلُوَارْ,kaluar
Sunda,بُوْڮࣤرْ,bugěr
Sunda,تࣤكِيْرَاڠْ,těkiraṅ
Sunda,سَاوِيَوسْ,sawios
Sunda,تِنَڠْتُوْ,tinaṅtu
Sunda,نِيْڠَالِيْ,niṅali
Sunda,مُعْجِزَتْنَا,mu'jizatna
Sunda,سَاكِيْتُوْ,sakitu
Sunda,أَهَيْڠْنَا,aeṅna
Sunda,تࣤتࣤرَاكْ,tětěrak
Sunda,تࣤتُوْتُڠْ,tětutuṅ
Sunda,تࣤمࣤلࣤنْدُڠْ,těmělěnduṅ
Sunda,تࣤسَوِيَوْسْ,těsawios
Sunda,نَمْرُوْذْ,namruḋ
Sunda,وَاطِرْ,waṯir
Sunda,لَوْبَنَا,lobana
Sunda,بِيْسِيْهْ,bisih
Sunda,كَرَاجَأَنَنَا,karajaanana
Sunda,سَاؤُرْ,saur
Sunda,أَجَكْ,ajak
Sunda,دَيْبَتْ,debat
Sunda,أَيْلَيْهْ,eleh
Sunda,سَيْئَيْفَيْنْ,seepen
Sunda,حُجَهْ,ẖujah
Sunda,رَاهَيَتْنَا,rahayatna
Sunda,بࣤنْدُڠْ,běnduṅ
Sunda,تَارَوْسْ,taros
Sunda,سَائَيْسْتُوْنَا,saestuna
Sunda,ذَاتْ,ḋat
Sunda,ڠَامَوْتْكࣤنْ,ṅamautkěn
Sunda,لࣤرࣤسْ,lěrěs
Sunda,نَمُوْڠْ,namuṅ
Sunda,ڠَاتُوْرْ,ṅatur
Sunda,جَالَنْنَا,jalanna
Sunda,مࣤلࣤتَيْكْنَا,mělětekna
Sunda,وَيْتَنْ,wetan
Sunda,چِڠْ,ciṅ
Sunda,چَوْبِيْ,cobi
Sunda,أُفَمِيْنَا,upamina
Sunda,مࣤلࣤتَيْكْ,mělětek
Sunda,كُوْلَوْنْ,kulon
Sunda,أُفَمِيْ,upami
Sunda,كَوَاسْ,kawas
Sunda,سَڠْ,saṅ
Sunda,ڠَابِيْڮࣤ,ṅabigě
Sunda,وَيْهْ,weh
Sunda,تࣤتِيَاسَئࣤنْ,tětiasaěn
Sunda,ڠَاجَوَابْ,ṅajawab
Sunda,سَاكࣤچَفْ,sakěcap
Sunda,أَچَنْ,acan
Sunda,بِيْڠُوْڠْ,biṅuṅ
Sunda,ۑَافࣤتَا,ñapěta
Sunda,ڠࣤرࣤنَنْ,ṅěrěnan
Sunda,فَائَيْهْ,paeh
Sunda,لِيْيَانْ,lian
Sunda,تِنْدَسْ,tindas
Sunda,ڮࣤرَاكَنْ,gěrakan
Sunda,بَيْرَيْ,bere
Sunda,كَاسࣤمْفࣤتَنْ,kasěmpětan
Sunda,كَامَنَا,kamana
Sunda,تُوْتُرْكࣤنْ,tuturkěn
Sunda,وَادِيَا,wadia
Sunda,بَلَدْ,balad
Sunda,رَهَيَةْ,rahayah
Sunda,ڠَرَاؤَسْ,ṅaraos
Sunda,بࣤتَهْ,bětah
Sunda,سࣤڠْكࣤرْ,sěṅkěr
Sunda,كَابَيْبَاسَنْ,kabebasan
Sunda,بࣤرْڮࣤرَاكْ,běrgěrak
Sunda,ۑَرِيْتَانْ,ñaritan
Sunda,أَڠْكَتْ,aṅkat
Sunda,ڠُڠْسِيْ,ṅuṅsi
Sunda,مࣤصِرْ,měṣir
Sunda,إِسْتࣤرِيْنَا,istěrina
Sunda,ۑِمَسْ,ñimas
Sunda,سَارَهْ,sarah
Sunda,كَاتُوْةْ,katut
Sunda,أَلَوْنَا,alona
Sunda,لُوطْ,luṯ
Sunda,وَسْفَؤَسْ,waspaos
Sunda,فِيْكَابَوْڮَوْهْ,pikabogoh
Sunda,فِرْعَوْنْ,pir'aun
Sunda,ڮࣤلِيْسْنَا,gělisna
Sunda,كَاوَانْتِيْ,kawanti
Sunda,تَنْدِيْڠَنَا,tandiṅana
Sunda,فُوْڮُوْهْ,puguh
Sunda,بَيْنْتَڠْنَا,bentaṅna
Sunda,بَابِلَونْ,babilon
Sunda,وَلَاكَيَا,walakaya
Sunda,كَجَابِيْ,kajabi
Sunda,كࣤدَهْ,kědah
Sunda,فَسْرَهْ,pasrah
Sunda,سُوْمࣤرَاهْ,suměrah
Sunda,كَاوِيْچَكْسَنَأَنْ,kawicaksanaan
Sunda,مُوْڮَا,muga
Sunda,فَانَڠْتَايُوْڠَنْ,panaṅtayuṅan
Sunda,فَافَتَهَنْ,papatahan
Sunda,أَڠْكࣤنْ,aṅkěn
Sunda,سَلَاكِيْ,salaki
Sunda,مَئَوْنَمْ,maonam
Sunda,أَكُوْ,aku
Sunda,فُوْنْ,pun
Sunda,لَنْچࣤقْ,lancěq
Sunda,كِيْتُوْهْ,kituh
Sunda,كَأَكَڠْ,kaakaṅ
Sunda,فِيْتُوِيْنْ,pituwin
Sunda,دَادَكْ,dadak
Sunda,دُمَدَكْ,dumadak
Sunda,كَاسِيࣤنࣤنْ,kasiyěněn
Sunda,دُوْكَا,duka
Sunda,تࣤكَاهَرْتِيْ,těkaharti
Sunda,إِمْفَيْنْنَا,impenna
Sunda,بَةْ,bat
Sunda,كَإِمْفَيْكࣤنْ,kaimpekěn
Sunda,فِيْكَاسِيࣤنْ,pikasiyěn
Sunda,فࣤتِڠْنَا,pětiṅna
Sunda,ڠَاڮَڠْڮُوْ,ṅagaṅgu
Sunda,فَمَاجِيْكَنْ,pamajikan
Sunda,بَاتُوْرْ,batur
Sunda,فَامَقْصُوْدَانْ,pamaqṣudan
Sunda,كَالَكَوْنْ,kalakon
Sunda,أَخِيْرْنَا,aḵirna
Sunda,فُوْلَڠْكࣤنْ,pulaṅkěn
Sunda,فَسْرَهْكࣤنْ,pasrahkěn
Sunda,وُوُهَنْ,wuwuhan
Sunda,هَدِيَهْ,hadiyah
Sunda,فࣤرْهِيَاسَنْ,pěrhiasan
Sunda,أࣤمَسْ,ěmas
Sunda,بࣤرْلِيَنْ,běrliyan
Sunda,فَاسِيْهَنْ,pasihan
Sunda,ڠَرَانْ,ṅaran
Sunda,هَاجَرْ,hajar
Sunda,سُڮْمَاكࣤنْ,sugmakěn
Sunda,سࣤنَڠْكࣤنْ,sěnaṅkěn
Sunda,بَيْڠْبَتْ,beṅbat
Sunda,نْۑَابَرَانَا,ñabarana
Sunda,لࣤمْبُرْ,lěmbur
Sunda,ڠَرَؤَسْ,ṅaraos
Sunda,ڮَادَهْ,gadah
Sunda,مِڠْفِيْنْ,miṅpin
Sunda,لࣤمْبُوْرْ,lěmbur
Sunda,سَاكُوْلَاوَرْڮَ,sakulawarga
Sunda,فَامِيْتَنْ,pamitan
Sunda,فࣤرَبُوْ,pěrabu
Sunda,لُوْطْ,luṯ
Sunda,فِيْوَرَاڠْ,piwaraṅ
Sunda,فَامَنْنَا,pamanna
Sunda,مُوْلِهْ,mulih
Sunda,سَدَوْمْ,sadom
Sunda,مُوْلِيْهْنَا,mulihna
Sunda,ڠَارَؤَسْ,ṅaraos
Sunda,فَڠْهَارࣤفَنْ,paṅharěpan
Sunda,ڠَاڮَدُوْهَنْ,ṅagaduhan
Sunda,ڮَابُڮْ,gabug
Sunda,چَارَوْڮَيْ,caroge
Sunda,تَاؤُنْ,taun
Sunda,يُسْوَانَا,yuswana
Sunda,لُنْتُوْرْ,luntur
Sunda,مَانَهْ,manah
Sunda,رِضَانِڠْ,riḏaniṅ
Sunda,ڮَالِيْهْ,galih
Sunda,سُوْڮَنْ,sugan
Sunda,كَاڮُڠَنْ,kaguṅan
Sunda,أَنَوْمْ,anom
Sunda,مَاسِيْهْ,masih
Sunda,فࣤرَاوَنْ,pěrawan
Sunda,لَامِيْ,lami
Sunda,سَنَؤَسْ,sanaos
Sunda,هَاتِيْ,hati
Sunda,تࣤبࣤنَڠْ,těběnaṅ
Sunda,بَوْبَوْدَوْ,bobodo
Sunda,رَاسَا,rasa
Sunda,كَاوَنِيْتَأَنْنَنَا,kawanitaannana
Sunda,ڠَابَرَوْنْتَكْ,ṅabarontak
Sunda,مَادُوْ,madu
Sunda,كُوْرُوْ,kuru
Sunda,أَكَڠْ,akaṅ
Sunda,ڠَاجَڠْجَوِيْڠْ,ṅajaṅjawiṅ
Sunda,بَاوَانِيْڠْ,bawaniṅ
Sunda,نَنْدَاڠَنْ,nandaṅan
Sunda,كَاسࣤدِيْهْ,kasědih
Sunda,سَوْچَا,soca
Sunda,سِيْفِيْتْ,sipit
Sunda,بَلَسْ,balas
Sunda,تࣤئِيْڠْ,těiṅ
Sunda,نَاڠِيْسْ,naṅis
Sunda,بَلَاكَا,balaka
Sunda,كِيَتْ,kiyat
Sunda,تِيْمُوْرُوْ,timuru
Sunda,تࣤمَيْرَيْ,těmere
Sunda,ڮَيْدَيْڠࣤنْ,gedeṅěn
Sunda,چَرُوْڮَيْنَا,carugena
Sunda,إِسْمَاعِيْلْ,isma'il
Sunda,فَافَڠْكُوْ,papaṅku
Sunda,فَڠْكُوْنَنَا,paṅkunana
Sunda,سُوْهُنْكࣤنْ,suhunkěn
Sunda,تࣤبِهْكࣤنْ,těbihkěn
Sunda,چَنْدَكْ,candak
Sunda,أَبࣤرْ٢رَانْ,aběr2ran
Sunda,سَافَرَانْ,saparan
Sunda,تࣤفُوْڮُهْ,těpuguh
Sunda,جُڮْجُوْكْ,jugjuk
Sunda,كَانَڮْرِيْ,kanagri
Sunda,مࣤكَهْ,měkah
Sunda,مَسِهْ,masih
Sunda,تِئِسࣤنْ,tiisěn
Sunda,سَؤَرَاڠْ,saoraṅ
Sunda,تَتَڠْكَالَنْ,tataṅkalan
Sunda,سَالࣤمْبَرْ,salěmbar
Sunda,كَاچَرِيُوْسْكࣤنْ,kacariuskěn
Sunda,مُوْلِيْهْ,mulih
Sunda,ڠَدُوْڠَا,ṅaduṅa
Sunda,أَسْكَنْتُ,askantu
Sunda,ذُرِّيَّتِيْ,ḋurriyyati
Sunda,بِوَادٍ,biwadin
Sunda,غَيْرِ,ġairi
Sunda,ذِيْ,ḋi
Sunda,زَرْعٍ,zar'in
Sunda,عِنْدَ,'inda
Sunda,بَيْتِكَ,betika
Sunda,الْمُحَرَّمِ,al-muẖarrami
Sunda,لِيُقِيْمُوْا,liyuqimu
Sunda,الصَّلَاةَ,aṣ-ṣalata
Sunda,فَاجْعَلْ,paj'al
Sunda,أَفْئِدَةً,apidatan
Sunda,النَّاسِ,an-nasi
Sunda,تَهْوِيْ,tahwi
Sunda,إِلَيْهِمْ,ilaihim
Sunda,وَارْزُقْهُمْ,warzuqhum
Sunda,الثَّمَرَاتِ,aṫ-ṫamarati
Sunda,لَعَلَّهُمْ,la'al-lahum
Sunda,يَشْكُرُوْنَ,yaśkuruna
Sunda,سَدَيَا,sadaya
Sunda,مࣤرْنَهْكࣤنْ,měrnahkěn
Sunda,كُوْلَاوَرْڮَا,kulawarga
Sunda,لَيْڠْكَوْبْ,leṅkob
Sunda,فࣤرْنَهْنَا,pěrnahna
Sunda,چَاكࣤتْ,cakět
Sunda,بَيْتُ,betu
Sunda,الْمُحَرَّمْ,al-muẖarram
Sunda,ڠَرَادࣤڮْكࣤنْ,ṅaraděgkěn
Sunda,مُوْڮِيْا,mugia
Sunda,چࣤڠࣤڠْ,cěṅěṅ
Sunda,مَنْتࣤڠْ,mantěṅ
Sunda,دَارَارَڠْكَفْ,dararaṅkap
Sunda,فَفَارِيْنْ,paparin
Sunda,رِزْقِي,rizqi
Sunda,مَڠْرُوْفِيْ,maṅrupi
Sunda,بُوْبُوَاهَنْ,bubuahan
Sunda,مَرُوْجِيْ,maruji
Sunda,شُكُرْ,śukur
Sunda,چࣤڠْكَتْ,cěṅkat
Sunda,ڠَاڠَئِسْ,ṅaṅais
Sunda,مُنْتَاڠَنْ,muntaṅan
Sunda,كَأَنْجࣤنَا,kaanjěna
Sunda,كَمَانَ,kamana
Sunda,تَيْڮَا,tega
Sunda,ڠَنْتُنْكࣤنْ,ṅantunkěn
Sunda,سَكِيࣤ,sakiyě
Sunda,تِئِسْنَنَا,tiisnana
Sunda,جࣤمْفࣤلَڠْ,jěmpělaṅ
Sunda,جࣤمْفࣤلِڠْ,jěmpěliṅ
Sunda,سَئَوْرَڠْ٢,saoraṅ2
Sunda,سَئُوْڠْ,sauṅ
Sunda,هِجِيْ٢,hiji2
Sunda,ۑَاۑَلِنْدُوڠْ,ñañalinduṅ
Sunda,فِيْهَافَيْكࣤنْ,pihapekěn
Sunda,ڠَالِيࣤكْ,ṅaliyěk
Sunda,بَوْجَوْنَا,bojona
Sunda,سࣤدِيْهْ,sědih
Sunda,چِيْ,ci
Sunda,سَوْچَنَا,socana
Sunda,رَامْبَيْ,rambe
Sunda,سَئُورْنَا,saurna
Sunda,أࣤنُوْڠْ,ěnuṅ
Sunda,بَوْجَوْ,bojo
Sunda,أَتَوْسْ,atos
Sunda,نَاڠِسْ,naṅis
Sunda,سَئࣤۑَانَا,saěñana
Sunda,دِئࣤي,diěy
Sunda,نَامُڠْ,namuṅ
Sunda,دَالَهْ,dalah
Sunda,أَوْڮࣤىْ,ogě
Sunda,كُدُوْ,kudu
Sunda,سُوْمࣤرَهْ,suměrah
Sunda,مِيْوَرَڠْ,miwaraṅ
Sunda,إِىࣤ,iyě
Sunda,تُڠْكُوْلْ,tuṅkul
Sunda,فَنَوْنْنَا,panonna
Sunda,ۑُوْرُوْچُدْ,ñurucud
Sunda,ۑَكْچࣤلَاكَنْ,ñakcělakan
Sunda,فِيْفِنَا,pipina
Sunda,لِيْرْ,lir
Sunda,مُوْتِيْيَارَا٢,mutiara2
Sunda,مَرُوْرَاڮَنْ,maruragan
Sunda,سُوْچَنَا,sucana
Sunda,أࣤهْ,ěh
Sunda,أࣤڠْكَڠْ,ěṅkaṅ
Sunda,سَاوِيَوْسْ,sawios
Sunda,تِنَڠْتَوْسْ,tinaṅtos
Sunda,ڠَنْتࣤفْ,ṅantěp
Sunda,مَڠْڮَا,maṅga
Sunda,وِيْلُوْجࣤڠْ,wilujěṅ
Sunda,دِجَالَنْنَا,dijalanna
Sunda,فَنَوْنْ,panon
Sunda,مࣤنْتࣤرَاڠْ,měntěraṅ
Sunda,مࣤنْتࣤرِيْڠْ,měntěriṅ
Sunda,فَوْهَارَا,pohara
Sunda,فَانَسْنَا,panasna
Sunda,ۑِيْ,ñi
Sunda,كَاچِيْدَا,kacida
Sunda,ڠَرَاسَا,ṅarasa
Sunda,هَلَبْهَبْنَا,halabhabna
Sunda,كَوْمَوْ,komo
Sunda,أَوْرَوْكْنَا,orokna
Sunda,تࣤأࣤرࣤنْ٢,těěrěn2
Sunda,ڠِيْنُوْمْ,ṅinum
Sunda,نَيْأَڠَنْ,neaṅan
Sunda,لِيࣤكْ,liyěk
Sunda,هَرࣤفْ,harěp
Sunda,سَاكُوْرِيْلِيْڠْ,sakuriliṅ
Sunda,بُڠْكِيْڠْ,buṅkiṅ
Sunda,سَڮَارَا,sagara
Sunda,كࣤسِيْكْ,kěsik
Sunda,ڮُوْنُڠْ٢,gunuṅ2
Sunda,أِيْتُ,itu
Sunda,كَاتِڠَالِيْ,katiṅali
Sunda,كَتࣤبِيْهَانْ,katěbihan
Sunda,فَاسِرْ,pasir
Sunda,صَفَا,ṣapa
Sunda,بࣤرࣤبࣤتْ,běrěbět
Sunda,لُمْفَتْ,lumpat
Sunda,نَائَيْكْ,naek
Sunda,كَنَا,kana
Sunda,نَانَئَوْنْ,nanaon
Sunda,فُڮُوْهْ,puguh
Sunda,فَتَامَوْرْڮَنَا,patamorgana
Sunda,سَأَبْ,saab
Sunda,كَاتِيْڠَالِيْ,katiṅali
Sunda,كَاتࣤبِيْهَنْ,katěbihan
Sunda,كَافَانَسَنْ,kapanasan
Sunda,سَئُوْكُرْ,saukur
Sunda,كَالَڠْكَڠْنَا,kalaṅkaṅna
Sunda,مَرْوَهْ,marwah
Sunda,فُوْڮُهْ,puguh
Sunda,فَاتَامَوْرْڮَنَا,patamorgana
Sunda,رَيْتْ,ret
Sunda,كَافَاسِرْ,kapasir
Sunda,وࣤلَيْهْ,wěleh
Sunda,مَڠْڮِيْهَنْ,maṅgihan
Sunda,بَالِكْ,balik
Sunda,لُمْفَتَنْ,lumpatan
Sunda,فُتْرَانَا,putrana
Sunda,أࣤنْچَيْفْ,ěncep
Sunda,چَافَيْنَا,capena
Sunda,چَالِكْ,calik
Sunda,بَارِيْ,bari
Sunda,مَڠْكُوْ,maṅku
Sunda,ڠَادُكْ٢,ṅaduk2
Sunda,بَوَانِيْڠْ,bawaniṅ
Sunda,كَنْتُنْ,kantun
Sunda,سَالَكِيْ,salaki
Sunda,فِيْفُنْتَاڠࣤنْ,pipuntaṅěn
Sunda,ڮُوْسْتِيْ,gusti
Sunda,دَفَا,dapa
Sunda,دَيْفَيْ,depe
Sunda,ڠَادُعَا,ṅadu'a
Sunda,مَؤَالْ,maol
Sunda,بُوْدَكْ,budak
Sunda,لُوْچُوْنَا,lucuna
Sunda,تِڠْڮَلْكࣤنْ,tiṅgalkěn
Sunda,لِيْڠْكُوْبْ,liṅkub
Sunda,ڮَارِيْڠْ,gariṅ
Sunda,سِيْسِيْ,sisi
Sunda,ڮَاوِيْرْنَا,gawirna
Sunda,كَنْتَوْسْ,kantos
Sunda,مُوْجَا,muja
Sunda,ڠَادُوْعَا,ṅadu'a
Sunda,الصَّلاَةَ,aṣ-ṣalata
Sunda,تُوْتُوْوُهَنْ,tutuwuhan
Sunda,الْحَرَامْ,al-ẖaram
Sunda,مُوْڮِيَا,mugia
Sunda,دَرَارَوْڠْكَفْ,dararoṅkap
Sunda,كَادِۑَا,kadiña
Sunda,دُوْعَا,du'a
Sunda,إِجَابَهْ,ijabah
Sunda,كࣤمْبَڠْنَا,kěmbaṅna
Sunda,ۑأَيْتَ,ñeta
Sunda,ڠَابُوْرِيَلْنَا,ṅaburiyalna
Sunda,ۑُوْسُوْ,ñusu
Sunda,دَمْفَلْ,dampal
Sunda,سَمْفَيْيَانْ,sampean
Sunda,هَيْرَاڠْ,heraṅ
Sunda,ڠَاڮࣤنْچࣤلَڠْ,ṅagěncělaṅ
Sunda,إِيْنُوْمْنَا,inumna
Sunda,وَارَارࣤڮْ,wararěg
Sunda,ڠَالࣤئࣤتْ,ṅalěět
Sunda,سِيࣤئنْ,siyěn
Sunda,ۑࣤرࣤفْ,ñěrěp
Sunda,كَاجࣤرَوْ,kajěro
Sunda,بࣤنْدُوْڠْ,běnduṅ
Sunda,تَنْدَيْيَانْ,tandean
Sunda,فَنَاڠَنَنَا,panaṅanana
Sunda,سَاسَؤُرَانْ,sasauran
Sunda,زِمْ,zim
Sunda,مَاءْ,ma`
Sunda,چِچِيْڠْ,ciciṅ
Sunda,مَاسِيْڠْ,masiṅ
Sunda,ڠَابُرِيَالْ,ṅaburial
Sunda,سَافَفَؤَوْسْنَا,sapapaosna
Sunda,سَأَتْنَا,saatna
Sunda,كِيْوَارِيْ,kiwari
Sunda,مَانُكْ,manuk
Sunda,هَلَالِيْبࣤرْ,halaliběr
Sunda,كَلَايَڠَنْ,kalayaṅan
Sunda,لُوْهُرَنْ,luhuran
Sunda,تِيْنَڠْتُوْ,tinaṅtu
Sunda,ڠَلَالَڠْكُوْڠْ,ṅalalaṅkuṅ
Sunda,ڠَادَوْنْ,ṅadon
Sunda,ڠَرࣤرࣤبْ,ṅarěrěb
Sunda,ۑُوْهُنْكࣤنْ,ñuhunkěn
Sunda,وِدِيْ,widi
Sunda,ڠِرِيْڠْ,ṅiriṅ
Sunda,ڠَاڮࣤڮࣤهْ,ṅagěgěh
Sunda,تَمْفِيْ,tampi
Sunda,ۑا,ña
Sunda,ڠَابࣤبࣤتَهْ,ṅaběbětah
Sunda,ڠَابَابَكْ,ṅababak
Sunda,فَكَامْفُوْڠَنْ,pakampuṅan
Sunda,لُوْلُمْفَاتَنْ,lulumpatan
Sunda,أُوْلِيْنْ,ulin
Sunda,بَبَاتُوْرَانَنَا,babaturanana
Sunda,ۑَارِيَوْسْ,ñarios
Sunda,وَرْڮَا,warga
Sunda,كَاتُوْرُنَنْ,katurunan
Sunda,كَاتࣤلَهْ,katělah
Sunda,بَڠْسَا,baṅsa
Sunda,مُسْتَعْرِبَهْ,musta'ribah
Sunda,دࣤڠࣤنْ٢,děṅěn2
Sunda,أَسُفْ,asup
Sunda,لَمِيْ,lami
Sunda,سُمْفِڠْ,sumpiṅ
Sunda,تُلُوْيْ,tului
Sunda,ڠࣤتْرَوْكْ٢,ṅětrok2
Sunda,فَنْتَوْ,panto
Sunda,تُوْرَوْجَوْلْ,turojol
Sunda,نَرَوْسْ,naros
Sunda,كَالࣤوࣤڠْ,kalěwěṅ
Sunda,كَاهِيْرُوْفَنْ,kahirupan
Sunda,دُهْ,duh
Sunda,أَوَوْنْ,awon
Sunda,فِسَانْ,pisan
Sunda,رُفࣤكْ,rupěk
Sunda,كَهِيْرُفَنْ,kahirupan
Sunda,مَمَا,mama
Sunda,تِتِفْ,titip
Sunda,بَڠْبَارُڠْ,baṅbaruṅ
Sunda,ڮࣤنْتَوْسْ,gěntos
Sunda,فَامِتَنْ,pamitan
Sunda,لࣤوࣤڠْ,lěwěṅ
Sunda,أُنْجُوْكَنْكَڠْ,unjukankaṅ
Sunda,سࣤفُوْهْ٢,sěpuh2
Sunda,نَمُوْ,namu
Sunda,ۑَڠْڮَاكࣤنْ,ñaṅgakěn
Sunda,تَلَتَهْ,talatah
Sunda,چࣤنَهْ,cěnah
Sunda,جُڠْ,juṅ
Sunda,لَامِيْ٢,lami2
Sunda,كࣤكࣤتْرَوْكْ,kěkětrok
Sunda,جَوْلْ,jol
Sunda,مُوْكَا,muka
Sunda,ڠَاحَوْرْمَةْ,ṅaẖormat
Sunda,تَمُوْ,tamu
Sunda,چَرَوْڮَيْ,caroge
Sunda,لِلَّهْ,lillah
Sunda,نَئَوْنْ,naon
Sunda,زَمْزَمْ,zamzam
Sunda,دَاڮِڠْ,dagiṅ
Sunda,سُسُوْ,susu
Sunda,اَللَّهُمَّ,allahumma
Sunda,بَارِكْ,barik
Sunda,لَحْمِهِمْ,laẖmihim
Sunda,وَلَبَنِهِمْ,walabanihim
Sunda,وَمَاءِهِمْ,wama`ihim
Sunda,ڠَابࣤرْكَهْكࣤنْ,ṅaběrkahkěn
Sunda,دَاڮِڠْنَا,dagiṅna
Sunda,سُسُوْنَا,susuna
Sunda,دࣤئْيْ,dě`i
Sunda,فࣤلࣤڠْ,pělěṅ
Sunda,سُمْفِڠْ٢,sumpiṅ2
Sunda,ۑُهُوْنْكࣤنْ,ñuhunkěn
Sunda,ستِيْ,sti
Sunda,تَفِيْ,tapi
Sunda,نࣤفَاڠَنْ,něpaṅan
Sunda,كَلࣤرࣤسَنْ,kalěrěsan
Sunda,نَرَوْسْكࣤنْ,naroskěn
Sunda,فُفُوْسْ,pupus
Sunda,فࣤنْدࣤمْ,pěnděm
Sunda,چَاكࣤةْ,cakět
Sunda,حَجَرْ,ẖajar
Sunda,أَسْوَدْ,aswad
Sunda,ڮࣤنࣤفْ,gěněp
Sunda,تَاهُوْنْ,taun
Sunda,عُمُرْ,'umur
Sunda,ڠَدَوْنْ,ṅadon
Sunda,سِيْرَامْ,siram
Sunda,بُوْجࣤڠْ,bujěṅ
Sunda,سُمُرْ,sumur
Sunda,سِلِهْ,silih
Sunda,رَاڠْكُوْلْ,raṅkul
Sunda,هُوْرْمَةْ,hurmat
Sunda,تُوَاڠْكࣤنْ,tuaṅkěn
Sunda,سَأَيَا٢,saaya2
Sunda,سَفَرَانْتَوْسْ,saparantos
Sunda,سَلْسَيْ,salse
Sunda,سَسَاؤُرَانْ,sasauran
Sunda,أُوْجَڠْ,ujaṅ
Sunda,أَنَاكِڠْ,anakiṅ
Sunda,فَرَيْنْتَهْ,parentah
Sunda,ڠَدࣤڮْكࣤنْ,ṅaděgkěn
Sunda,بࣤرࣤمْ,běrěm
Sunda,أُجَڠْ,ujaṅ
Sunda,مِلُوْ,milu
Sunda,ڠَابَنْتُوَانْ,ṅabantuan
Sunda,ڠَدڮْكنْ,ṅadgkn
Sunda,كَعْبَةْ,ka'bah
Sunda,يَرْفَعُ,yarpa'u
Sunda,الْقَوَاعِدَ,al-qawa'ida
Sunda,الْبَيْتِ,al-beti
Sunda,وَإِسْمَاعِيْلُ,waisma'ilu
Sunda,ڠَوَاڠُنْ,ṅawaṅun
Sunda,بَنْتُوَانْ,bantuan
Sunda,فَنْدࣤمَيْنَنَا,panděmenana
Sunda,تَقَبَّلْ,taqabbal
Sunda,السَّمِيْعُ,as-sami'u
Sunda,وَاجْعَلْنَا,waj'alna
Sunda,مُسْلِمَيْنِ,muslimeni
Sunda,وَمِنْ,wamin
Sunda,ذُرِّيَّتِنَا,ḋurriyyatina
Sunda,أُمَّةً,ummatan
Sunda,مُسْلِمَةً,muslimatan
Sunda,لَّكَ,llaka
Sunda,وَأَرِنَا,waarina
Sunda,مَنَاسِكَنَا,manasikana
Sunda,وَتُبْ,watub
Sunda,التَّوَّابُ,at-tawwabu
Sunda,الرَّحِيْمُ,ar-raẖimu
Sunda,دُوَائَنْ,duaan
Sunda,ڠَدَاڠُوْ,ṅadaṅu
Sunda,أُمَةْ,umat
Sunda,فࣤرَاكْ٢كَنْنَنَا,pěrak2kannana
Sunda,مَنَاسِكْنَا,manasikna
Sunda,حَجِ,ẖaji
Sunda,أَسِيْهْ,asih
Sunda,فَكَيْ,pake
Sunda,تِتِنْچَاكَنْ,titincakan
Sunda,نَائِكْ,naik
Sunda,تُوْرُنْنَا,turunna
Sunda,كَعْبَهْ,ka'bah
Sunda,سࣤبُوْةْ,sěbut
Sunda,مَقَامْ,maqam
Sunda,سُنَتْكࣤنْ,sunatkěn
Sunda,رَكَعَةْ,raka'at
Sunda,جَمَاعَهْ,jama'ah
Sunda,طَوَافْ,ṯawap
Sunda,كُوْرِيْلِڠْ,kuriliṅ
Sunda,مُڠْڮَرَنْ,muṅgaran
Sunda,أُڠْڮُوْلْنَا,uṅgulna
Sunda,جَالَرَانْ,jalaran
Sunda,چِيْكَلْ,cikal
Sunda,وِيْبَاوَا,wibawa
Sunda,فُسْتِيْ٢,pusti2
Sunda,أَنْتَاوِيْسْ,antawis
Sunda,فَلَافُتْرَا,palaputra
Sunda,أَوَّلَ,awwala
Sunda,بَيْتٍ,betin
Sunda,وُضِعَ,wuḏi'a
Sunda,لِلنَّاسِ,linnasi
Sunda,لَلَّذِيْ,lallaḋi
Sunda,بِبَكَّةَ,bibakkata
Sunda,مُبَارَكًا,mubarakan
Sunda,وَّهُدًى,wwahudan
Sunda,لِّلْعَالَمِيْنَ,llil'alamina
Sunda,فِيْهِ,pihi
Sunda,آيَاتٌ,āyatun
Sunda,بَيِّنَاتٌ,bayyinatun
Sunda,مَقَامُ,maqamu
Sunda,دَخَلَهُ,daḵalahu
Sunda,آمِنًا,āminan
Sunda,سَأࣤۑَانَ,saěñana
Sunda,أَدࣤڮْكࣤنْ,aděgkěn
Sunda,ڮࣤسَنْ,gěsan
Sunda,تَمْفَةْ,tampat
Sunda,فَاڠَيْسْتُوْ,paṅestu
Sunda,سَاتُڠْكࣤبِڠْ,satuṅkěbiṅ
Sunda,تَتَافَكَنْ,tatapakan
Sunda,تِيْلَسْ,tilas
Sunda,ڠَدࣤڮْنَا,ṅaděgna
Sunda,أَبُوْسْ,abus
Sunda,بَارِيْسْ,baris
